Category,Credits,Id,Description,Title
Physical Therapy Courses (P T), 1-2 ,5510,"Prereq: admission to professional OT program or consent of instructor; coreq: O T 5505 or P T 5505. Examination of prosections, dissection of human cadavers; didactic study. Material Fee as indicated in the Schedule of Classes (F)",Clinical Applications of Human Anatomy - Laboratory
Physical Therapy Courses (P T), 3 ,5650,Prereq: admission to Physical Therapy program or consent of instructor. Fundamental knowledge of the nature of disease for the health sciences student; physiologic and morphologic changes accompanying disease processes; mechanisms of repair and recovery. (W),(R T 5650) Pathophysiology for Health Sciences
Physical Therapy Courses (P T), 3 ,5660,Prereq: P T 5500. Continuation of P T 5500. Additional depth and breadth. Material Fee as indicated in the Schedule of Classes (S),Pathokinesiology
Physical Therapy Courses (P T), 3 ,5800,"Prereq: P T 7120 or P T 7220 or consent of instructor. Offered for S and U grades only. Full-time supervised clinical experience for physical therapy students. Six-week experience. First in a two-course clinical education sequence. Material Fee as indicated in Schedule of Classes. (W,S)",Clinical Education I
Physical Therapy Courses (P T), 3 ,5820,"Offered for S and U grades only. Prereq: P T 5800. Full-time supervised clinical experience for physical therapy students. Six-week experience. Second in a two-course clinical education sequence. (F,S)",Clinical Education II
Physical Therapy Courses (P T), 3 ,6100,"Prereq: P T 5100 or consent of instructor. Advanced application of principles and techniques of therapeutic exercise; evaluation and modification of therapeutic exercise plan of care, based on physical and functional responses and characteristics of patients or clients. Material Fee as indicated in the Schedule of Classes (F)",Therapeutic Exercise II
Physical Therapy Courses (P T), 4 ,6200,"Prereq: P T 5120 or consent of instructor. Impact of diversity and legal practice standards, including federal, state, and institutional regulations related to patient care and fiscal management of health care practice. Issues in cultural awareness, cultural sensitivity, cultural competence, ethics, and ethical decision making in personal, professional, and societal contexts. Self-analysis of personal attitudes, values, and beliefs. (W)","Diversity, Ethics and Legal Issues in Health Care"
Physical Therapy Courses (P T), 2-3 ,6300,"Prereq: admission to DPT or tDPT program or consent of instructor. Transitional DPT students must elect three credits; transitional course is Web-based. Introduction to evidence-based practice and clinical reasoning and decision making. Identification, location, critique and analysis of evidence. Evidence-based case report appropriate for publication required, if elected for three credits. (F,W)",Critical Thinking and Inquiry for Health Professions
Physical Therapy Courses (P T), 3 ,6310,"Prereq: KIN 3570 or consent of instructor. Metabolic, neuromuscular, cardiovascular, and respiratory adjustments to acute and chronic exercise in health and disease, including body composition and weight control, nutritional considerations, and the effects of different environments on exercise performance. (F)",(PSL 6010) Physiology of Exercise II
Physical Therapy Courses (P T), 2 ,6320,"Prereq: enrollment in Pharmacy and Health Sciences college or other health care program. Transitional DPT students must elect three credits; transitional course is Web-based. People from various cultures (religious, ethnic, sexual orientation, disability, chronic illness, economic status) discuss in small groups how these cultures influence living with a chronic illness. Students also discuss readings on health culture and keep a journal on their course experience. (S)","(PPR 6300) Patient Perspectives of Health, Illness and Culture"
Physical Therapy Courses (P T), 2-3 ,6400,"Prereq: admission to DPT or tDPT program or consent of instructor. Transitional DPT students must elect three credits; transitional course is Web-based. Exploration of theoretical and practical issues pertinent to physical therapy profession: educational methods, adult learning theories, instructional design methodologies, evaluation, instructional management. Additional project required if elected for three credits. (W,S)",Teaching and Learning in Health Care
Physical Therapy Courses (P T), 2 ,6500,"Prereq: P T 5430, P T 7400 or consent of instructor. Effects of drug distribution, absorption and excretion as pertaining to physical therapy. Major drug categories, OTC, and nutritional supplements, pertinent to acute and chronic responses to physical therapy; indications, mechanisms, effects. (F)",Pharmacology
Physical Therapy Courses (P T), 2-3 ,6700,"Prereq: P T 5400; or admission to DPT or tDPT program; or consent of instructor. Transitional DPT students must elect three credits; transitional course is Web-based. Current theories and concepts in processes of motor skill acquisition and performance, from a behavioral objective. Additional evidence-based case reports required if elected for three credits. (F,W)",Motor Learning and Motor Control
Physical Therapy Courses (P T), 2 ,6750,"Prereq: P T 5430, P T 5650, or consent of instructor. Physical, psychological, and nutritional approaches relevant to practice of physical therapy. Seminar course. (W)",Seminar: Complementary and Alternative Health Care
Physics Courses (PHY), 1,1001,Survey of educational and career paths including specializations in basic research and applied disciplines; recommended for entering students and those considering or beginning a major or minor concentration.  (F),"Perspectives in Physics, Biomedical Physics, and Astronomy"
Physics Courses (PHY), 3-4 ,1020,"Meets General Education Laboratory Requirement when elected for 4 credits (fee applies). Physical concepts and practical applications to everyday life of the basic principles of motion, forces, energy, matter, heat, sound, electricity, magnetism, and light. Lectures, demonstrations and optional laboratory; laboratory is strongly recommended. Material Fee as indicated in the Schedule of Classes (T)",(PS) Conceptual Physics: The Basic Science
Physics Courses (PHY), 3-4 ,1040,Offered for four credits only to Honors students. Einstein and the origin of the special theory of relativity; the curvature of space; the uncertainty principle; the quantum theory; the interaction of observer and measurement; fission and fusion; the influence of modern physical theories on society and philosophy. Honors students have one additional hour per week of recitation and are required to write a major paper. (W),"(PS) Einstein, Relativity and Quanta: A Conceptual Introduction"
Physics Courses (PHY), 3-4 ,1070,"Prereq: high school algebra. Meets General Education Laboratory requirement when elected for four credits. Introduction to energy production and usage, and environmental impact. Topics include: fossil fuel, electrical energy, nuclear power, solar power, wind energy, hydrogen power. Lectures, demonstrations, and optional laboratory. Material Fee as indicated in the Schedule of Classes (I)",(PS) Energy and the Environment
Physics Courses (PHY), 4 ,2020,"May not be used to fulfill natural science group requirement. Modern weapons, nuclear and otherwise are becoming increasingly available and dangerous; people with grievances seem eager to use them. Science and technology, as well as constraints of bureaucracy and society underpin weapons development and use, as technologies affect prospects and results of war and peace. History of humanity and its tools of war. (Y)","Science, Technology, and War"
Physics Courses (PHY), 4,2130,"Prereq: high school algebra and trigonometry; coreq: PHY 2131. Satisfies General Education laboratory requirement only when taken concurrently with PHY 2131. No credit after PHY 2170. For general Liberal Arts and Sciences students and for students preparing for medicine, dentistry, pharmacy and health sciences. Mechanics, thermal physics, wave motions, and optics. (T)",(PS) General Physics
Physics Courses (PHY), 1 (LAB: 2) ,2131,"Coreq: PHY 2130. Satisfies General Education laboratory requirement only when taken concurrently with PHY 2130. Laboratory experiments in mechanics, thermal physics, wave motions and optics. Material Fee as indicated in the Schedule of Classes (T)",General Physics Laboratory
Physics Courses (PHY), 4,2140,"Prereq: PHY 2130; coreq: PHY 2141. No credit after PHY 2180. Continuation of PHY 2130. Electricity, magnetism and introduction to modern physics. (T)",General Physics
Physics Courses (PHY), 1 (LAB: 2) ,2141,"Coreq: PHY 2140. Laboratory experiments in electricity, magnetism and modern physics. Material Fee as indicated in the Schedule of Classes (T)",General Physics Laboratory
